"date","core_infl_est","hcserv_contrib","hcserv_contrib_share"
1996-09-30,1.91452650857202,0.394183136002617,20.5890664996133
1996-10-31,1.90477029878937,0.374781562810437,19.6759453383244
1996-11-30,1.97436169472238,0.383082054236614,19.4028305583836
1996-12-31,1.87827273305828,0.370831284343227,19.7432075659973
1997-01-31,1.86792638778206,0.355787930424382,19.0472136777744
1997-02-28,1.94666627846538,0.350612090727151,18.010898663306
1997-03-31,1.95303716880694,0.37832347159336,19.3710328526143
1997-04-30,2.02470369437487,0.378858700396157,18.7118096069426
1997-05-31,1.92358633729255,0.372383940067141,19.3588368168216
1997-06-30,1.9906943891832,0.348112215365296,17.4869742566627
1997-07-31,1.8624086052262,0.346865883468652,18.6245855230315
1997-08-31,1.73000505276036,0.335196868242675,19.3754849275059
1997-09-30,1.64420763166593,0.328720195681775,19.9926207220381
1997-10-31,1.55611948953245,0.264811537069204,17.0174295001452
1997-11-30,1.44584410952762,0.247278978996624,17.102741392875
1997-12-31,1.46596642610946,0.269360037354856,18.3742296247338
1998-01-31,1.52289918444087,0.289048227655261,18.980128862659
1998-02-28,1.4039230855419,0.28770487586866,20.4929229265867
1998-03-31,1.27698841778457,0.285986406316219,22.3953798118524
1998-04-30,1.25126261572939,0.282417315543206,22.5705868610627
1998-05-31,1.26946321915176,0.295284611593199,23.260588187069
1998-06-30,0.997945888645473,0.284512338720709,28.509796168095
1998-07-31,1.21617762928706,0.295328308961324,24.2833202855778
1998-08-31,1.44838048616644,0.290586945351045,20.0628873508346
1998-09-30,1.21626080025691,0.300646804228919,24.7189422009994
1998-10-31,1.25314862068118,0.349029866143622,27.8522323995295
1998-11-30,1.23908566762639,0.359137477160206,28.9840716056521
1998-12-31,1.34663780966234,0.34523997144783,25.6371809086808
1999-01-31,1.34322776047031,0.360318362227862,26.8248150337291
1999-02-28,1.2189670474498,0.371491394155313,30.4759176987195
1999-03-31,1.14747814358713,0.342193633469131,29.8213639520313
1999-04-30,1.21608241296745,0.327024285241555,26.8916219619985
1999-05-31,1.21344448402103,0.323391364099539,26.6506929948625
1999-06-30,1.39361223101897,0.326790697032359,23.4491840526843
1999-07-31,1.29660243554433,0.344864336485748,26.5975388470538
1999-08-31,1.14563146902988,0.347191267234122,30.305667801542
1999-09-30,1.43268458027758,0.336945499828079,23.5184704621303
1999-10-31,1.41449394695134,0.350437187264889,24.7747392641862
1999-11-30,1.49621092185053,0.346985672351548,23.1909597292869
1999-12-31,1.44315692635363,0.361309839835423,25.0360742645175
2000-01-31,1.55298756503671,0.388960436509211,25.0459466170946
2000-02-29,1.73349476111871,0.380721170991098,21.9626375302917
2000-03-31,1.90784823672892,0.372442802167187,19.5216157657149
2000-04-30,1.7203698480647,0.389942367305044,22.6661940014645
2000-05-31,1.72935719936008,0.391132935312881,22.6172438786859
2000-06-30,1.76331527542723,0.382387477848246,21.6857123157172
2000-07-31,1.81628713900708,0.469699333119716,25.8604117725841
2000-08-31,1.89360654329786,0.48809659695808,25.7760303314131
2000-09-30,1.85961678246208,0.493310524975401,26.5275367284153
2000-10-31,1.83733114252,0.502776241399868,27.3644869868304
2000-11-30,1.91900276213407,0.504453953188161,26.2872968784668
2000-12-31,1.88943283596858,0.491056468603023,25.9896228780893
2001-01-31,2.02861776175506,0.508271474647837,25.0550638089704
2001-02-28,2.05105251332311,0.535729090588259,26.1197159559933
2001-03-31,1.96617831361475,0.561173456411135,28.5413307900562
2001-04-30,2.06932800856342,0.591894342982026,28.6032151757775
2001-05-31,1.98011167459037,0.576608612821871,29.1200047058535
2001-06-30,2.12636280874414,0.614694629573626,28.9082665971134
2001-07-31,2.15038516647159,0.508060781437563,23.6265013988728
2001-08-31,2.06580835116344,0.51649710164738,25.0021789947985
2001-09-30,1.2447065816026,0.541306715623908,43.4887003591608
2001-10-31,1.76365648351789,0.506112738966423,28.6967866869914
2001-11-30,1.8098039630913,0.512594433656042,28.3232020765656
2001-12-31,1.75667481866535,0.516696000580112,29.4132980725868
2002-01-31,1.42797770015424,0.424003108859842,29.692558141072
2002-02-28,1.43881459727923,0.388790699811929,27.0215982342079
2002-03-31,1.45753534807546,0.39500099517483,27.100611707043
2002-04-30,1.56714380705263,0.376134742610559,24.0012908143999
2002-05-31,1.68070242217687,0.404545928211955,24.0700508831291
2002-06-30,1.60846959422059,0.373103234313005,23.1961633377222
2002-07-31,1.54801544988756,0.440060618037919,28.4274047826773
2002-08-31,1.69153036370492,0.446225855917311,26.3800086295793
2002-09-30,2.46409031748316,0.451956913359007,18.3417348849712
2002-10-31,1.83895748490471,0.456979718244172,24.8499338345417
2002-11-30,1.73217471088094,0.483681072778508,27.9233422437233
2002-12-31,1.79252776118587,0.526389628894854,29.3657727535898
2003-01-31,1.82350558840486,0.572854594068422,31.4150171905717
2003-02-28,1.78572260173751,0.587968899753311,32.926105050203
2003-03-31,1.81418121263773,0.610988256836992,33.6784579501099
2003-04-30,1.6396666149262,0.624754068023171,38.1025058591738
2003-05-31,1.68260284211007,0.696322182013272,41.3836328209246
2003-06-30,1.56883442969773,0.703243949468613,44.8258870506881
2003-07-31,1.60759381132326,0.681529181376786,42.394364582419
2003-08-31,1.50605490448636,0.660423603666782,43.8512302373213
2003-09-30,1.49647733121958,0.627132091347907,41.9072229337959
2003-10-31,1.60781047273019,0.697899840878418,43.4068475554414
2003-11-30,1.63535624097396,0.673453261501729,41.1808292669398
2003-12-31,1.66972732336656,0.61378512304208,36.7596022687433
2004-01-31,1.86280956793753,0.715497836337723,38.4096071145861
2004-02-29,1.88178099687824,0.734040058573667,39.0077304315112
2004-03-31,1.87315730911115,0.708108331185019,37.802929190236
2004-04-30,2.03913871683652,0.70782710789458,34.7120626002673
2004-05-31,2.01674309844231,0.633674187922155,31.4206697130433
2004-06-30,2.14098914098291,0.641365881461579,29.9565219264556
2004-07-31,2.00152224031195,0.611010109198396,30.5272705390056
2004-08-31,1.92429070199451,0.610480793800663,31.7249775809812
2004-09-30,1.96452675129885,0.61955384461736,31.5370530947333
2004-10-31,1.99429703952451,0.55810434254265,27.9850158467726
2004-11-30,2.07314314928922,0.55039016160647,26.5485845391415
2004-12-31,2.07198055354529,0.567403832856068,27.3846118818637
2005-01-31,2.18557946411848,0.529963271279327,24.2481813166687
2005-02-28,2.18881832261437,0.557880412916137,25.4877441015659
2005-03-31,2.27422168180128,0.545958850876084,24.0064042676641
2005-04-30,2.11839602960337,0.533640299209872,25.1907713077515
2005-05-31,2.19532628294937,0.528823755817778,24.0886177114099
2005-06-30,2.09473575871995,0.52815627120614,25.2135033742339
2005-07-31,2.11020834826278,0.520327879927009,24.6576543190803
2005-08-31,2.1736986333023,0.520745691407684,23.9566646189846
2005-09-30,2.21978367811617,0.554003781337645,24.9575572070069
2005-10-31,2.29584410947044,0.594400958342305,25.8903013445198
2005-11-30,2.33592855434932,0.606232648198182,25.9525338251216
2005-12-31,2.30533043508714,0.583616871208529,25.3159747655207
2006-01-31,2.15061493730945,0.521297916864559,24.239481825451
2006-02-28,2.15485625305765,0.485521414507301,22.5314989720714
2006-03-31,2.18669008534079,0.503714614825127,23.0354826320358
2006-04-30,2.38160123097695,0.506408013491519,21.2633419442677
2006-05-31,2.43718100662357,0.522258346833317,21.4287878255233
2006-06-30,2.62419953681318,0.540066667953391,20.5802440087786
2006-07-31,2.56688588510116,0.56300327966432,21.9333193942174
2006-08-31,2.69710012121529,0.583187629978394,21.6227653319601
2006-09-30,2.62483253381567,0.555772237532355,21.173626521782
2006-10-31,2.51691027266038,0.510691368863296,20.2904082203731
2006-11-30,2.31392229580536,0.489319699814408,21.1467645521822
2006-12-31,2.33838407286773,0.51591025949474,22.0626827509153
2007-01-31,2.52360281255589,0.68212648861691,27.0298671892054
2007-02-28,2.58358848067261,0.69717517885623,26.9847610821801
2007-03-31,2.40147231809303,0.672171407028827,27.9899710675236
2007-04-30,2.2401609257664,0.652616173449752,29.1325576633062
2007-05-31,2.09738782390554,0.623258826403264,29.715955213409
2007-06-30,2.01528318128424,0.614394192899897,30.4867424392623
2007-07-31,2.06820507629027,0.589093324423417,28.4833129546355
2007-08-31,2.01781750676358,0.58368678831137,28.9266391214712
2007-09-30,2.13329045841209,0.604842476334073,28.3525608971357
2007-10-31,2.21299988423426,0.68161145229161,30.8003383618549
2007-11-30,2.36132501269109,0.664823727219407,28.1546895766686
2007-12-31,2.43975702252503,0.700756205103345,28.722376803658
2008-01-31,2.22869766338597,0.517433744189915,23.2168657369075
2008-02-29,2.11277742903825,0.498243046675588,23.5823726544822
2008-03-31,2.20791594347132,0.498267628581221,22.5673278031516
2008-04-30,2.11621768292473,0.513474439454208,24.2637817270555
2008-05-31,2.17750417564908,0.516485564473169,23.7191538022751
2008-06-30,2.24463877063634,0.498698536647584,22.2173181347218
2008-07-31,2.27537286151402,0.52460726137334,23.0558810930121
2008-08-31,2.23521520236266,0.508601073805977,22.754009245659
2008-09-30,2.06900402399624,0.471097385407583,22.7692831886169
2008-10-31,1.66496210690849,0.416351758987347,25.0066807682747
2008-11-30,1.41910440025883,0.446994782044646,31.4983719283174
2008-12-31,1.16423166538062,0.40346025899172,34.6546371301296
2009-01-31,0.924412470420895,0.473209013673366,51.1902455683996
2009-02-28,0.904245628352459,0.472656551098588,52.2708140662809
2009-03-31,0.781130805036577,0.485582299961851,62.1640187316788
2009-04-30,0.942975804960185,0.473042043716431,50.1648124191696
2009-05-31,0.83849141041968,0.502385505680617,59.9154027623448
2009-06-30,0.737501779354281,0.51602618555251,69.9694834640692
2009-07-31,0.642327217905212,0.485203055038103,75.5382990962877
2009-08-31,0.669388937327344,0.523978261405436,78.2771020234534
2009-09-30,0.742791044704574,0.517212041016882,69.6308934664917
2009-10-31,1.25154148534708,0.57752745587048,46.1452906381541
2009-11-30,1.38207287966906,0.582634318619574,42.1565553590118
2009-12-31,1.51692084457838,0.57819244548968,38.1161909374635
2010-01-31,1.69367404486141,0.531724606914848,31.3947426028105
2010-02-28,1.70275337232299,0.533032871210566,31.3041735740844
2010-03-31,1.77617416389563,0.53506196829678,30.1244089218843
2010-04-30,1.60692483160275,0.547671731254067,34.0819757392024
2010-05-31,1.64629455404784,0.503904584419854,30.6084098487039
2010-06-30,1.56533865753801,0.512421028359982,32.7354739431227
2010-07-31,1.48207716474468,0.503733926838733,33.9883738054565
2010-08-31,1.42516444694573,0.466084432208122,32.7039053778662
2010-09-30,1.30645358024607,0.495615062253491,37.9359106015952
2010-10-31,1.08410963486614,0.405822588885348,37.4337221839614
2010-11-30,1.12493983999853,0.380753361832221,33.8465532372574
2010-12-31,1.06055962132731,0.36014633831333,33.9581416330559
2011-01-31,1.12547588537921,0.325793369748829,28.9471657261727
2011-02-28,1.21479190388321,0.346901262223193,28.5564351486281
2011-03-31,1.21646455852258,0.343522377919307,28.2394070186904
2011-04-30,1.3958553885574,0.341695793049076,24.4793118148302
2011-05-31,1.5279453571552,0.366448271013483,23.9830743486635
2011-06-30,1.5891818508579,0.351605121019792,22.1249142022345
2011-07-31,1.73886557660256,0.355238091116778,20.4293014880915
2011-08-31,1.84521398712461,0.348902642870256,18.9085192993767
2011-09-30,1.85577810095405,0.353825448667857,19.0661506613294
2011-10-31,1.74461816904223,0.326535331636315,18.7167219412588
2011-11-30,1.82936728227817,0.331822375203114,18.1386416176573
2011-12-31,1.97676067456064,0.374752040292027,18.9578862588068
2012-01-31,2.06144671516586,0.385569089836297,18.7038106296759
2012-02-29,2.02476275874455,0.359644044786786,17.7622807034333
2012-03-31,2.04564701728238,0.341114621842802,16.6751457588206
2012-04-30,1.96864469056205,0.339962837284743,17.2688773608854
2012-05-31,1.82941202838716,0.339550255288762,18.5606222119418
2012-06-30,1.82664844348236,0.328666578526698,17.992875405194
2012-07-31,1.77869321011834,0.356233305588534,20.0278105050411
2012-08-31,1.64202326284896,0.351340495878051,21.3968037985324
2012-09-30,1.69517294924034,0.332694375012526,19.6259841900861
2012-10-31,1.89905687003844,0.336645667953699,17.7269924489878
2012-11-30,1.78792993308044,0.312864025285138,17.4986737173812
2012-12-31,1.69120246057473,0.316383243499203,18.7075912479269
2013-01-31,1.58553903026508,0.339189375190342,21.3926853086444
2013-02-28,1.55778230560105,0.346710339866821,22.2566618339555
2013-03-31,1.48470149592361,0.360560105006802,24.2850233529604
2013-04-30,1.3834822406319,0.23481493546519,16.9727466366276
2013-05-31,1.4005792852305,0.228017558221695,16.2802320886938
2013-06-30,1.47218619943599,0.249445946517059,16.9439128428608
2013-07-31,1.49745689297743,0.22538170887117,15.0509647341526
2013-08-31,1.54819516114266,0.187263351127478,12.0955907774099
2013-09-30,1.54124325108362,0.21324885317403,13.8361581161247
2013-10-31,1.46827190258381,0.253712683551725,17.2796798130681
2013-11-30,1.52763590749,0.274699241524814,17.9819838076576
2013-12-31,1.56828237152643,0.226191991430361,14.4229123235126
2014-01-31,1.48124889868421,0.199082307358818,13.4401657638809
2014-02-28,1.40822823835346,0.176926655542063,12.563777001726
2014-03-31,1.46098188217764,0.164577049050782,11.2648247769832
2014-04-30,1.57868568286989,0.261468358700968,16.5624076748226
2014-05-31,1.63055050283835,0.259936679221443,15.9416515323483
2014-06-30,1.56714439813691,0.251116387874446,16.0238193859471
2014-07-31,1.61602319553463,0.233848332036564,14.4706049197022
2014-08-31,1.54638369658131,0.274990251602502,17.7827955772193
2014-09-30,1.56277710524177,0.253766631053916,16.2381845883682
2014-10-31,1.47984958587262,0.146167365212666,9.87717715422249
2014-11-30,1.39852358931145,0.165417424595099,11.8280038934875
2014-12-31,1.36174416027202,0.174017427916201,12.7790104039395
2015-01-31,1.21935289110932,0.0953928021600364,7.82323172033094
2015-02-28,1.28436243695946,0.103858845265184,8.08641254808528
2015-03-31,1.28189829487442,0.0930947035902847,7.26225348473568
2015-04-30,1.2982159565292,0.121050302687248,9.32435794510475
2015-05-31,1.25038198580848,0.0981686096154446,7.85108956539953
2015-06-30,1.26214329796167,0.0813935570100735,6.44883644682202
2015-07-31,1.18390997473772,0.101560220965302,8.5783736206633
2015-08-31,1.22453455812165,0.103521081724391,8.45391263462462
2015-09-30,1.23696477999966,0.100584331478198,8.13154368697757
2015-10-31,1.1896892787602,0.143520255187775,12.0636755958111
2015-11-30,1.20499437869157,0.123636285723385,10.2603205383941
2015-12-31,1.20074986413489,0.131269433741694,10.9322880362157
2016-01-31,1.41723059421922,0.187437037169104,13.2255850200839
2016-02-29,1.47108177926769,0.193558192228354,13.1575412703914
2016-03-31,1.46992970234555,0.189869493724589,12.9169097965444
2016-04-30,1.53116606304598,0.174539897568089,11.3991487782111
2016-05-31,1.58303305909755,0.215760490501708,13.6295631516822
2016-06-30,1.561788907047,0.205866586812703,13.1814604319319
2016-07-31,1.61430745486009,0.225832262578422,13.9894207821765
2016-08-31,1.71133872543656,0.226278484739291,13.2223084405203
2016-09-30,1.7005167643169,0.228906661184587,13.4610058535083
2016-10-31,1.79773813836134,0.273382254379779,15.2070119972518
2016-11-30,1.74375992567402,0.277618493905665,15.92068322125
2016-12-31,1.78740288855356,0.274776239116147,15.3729324751459
2017-01-31,1.8830872134558,0.292474005226439,15.5316229188183
2017-02-28,1.88919609318783,0.268725109604992,14.2243100424554
2017-03-31,1.6988680699635,0.298157569916019,17.5503663402435
2017-04-30,1.65667867196816,0.296714264198936,17.910187969429
2017-05-31,1.5669805359969,0.270356735049685,17.2533563014353
2017-06-30,1.58930169138189,0.294231020396374,18.5132264057771
2017-07-31,1.51503008949977,0.252480592438044,16.6650546538919
2017-08-31,1.44821005373502,0.235928489460859,16.2910407128016
2017-09-30,1.43232735824219,0.253974459146549,17.7315931085919
2017-10-31,1.54915188768424,0.316243367024754,20.4139677677115
2017-11-30,1.54942524493411,0.291232561333019,18.7961673068909
2017-12-31,1.5792523980837,0.293957114737351,18.6136880396094
2018-01-31,1.63453619238502,0.308497586085618,18.8737078764513
2018-02-28,1.64696980269977,0.329213671611298,19.989053294823
2018-03-31,1.92157299353739,0.347253710925391,18.0713255282661
2018-04-30,1.89285053999788,0.373266563248892,19.7198117527711
2018-05-31,1.98652254285013,0.370405374658987,18.6459185168648
2018-06-30,1.95117681485002,0.367390294019758,18.8291645956237
2018-07-31,2.01039087255525,0.390078031772191,19.4030940498846
2018-08-31,1.91298387681547,0.375346366865432,19.6209895658016
2018-09-30,1.97675307696849,0.363761734228359,18.4019814344347
2018-10-31,1.88993500088718,0.317857521128019,16.81843666469
2018-11-30,2.01552643997235,0.363618700776345,18.0408797208005
2018-12-31,2.05848391185048,0.367820115853284,17.8684960196085
2019-01-31,1.85735755218709,0.349171197049132,18.7993526953372
2019-02-28,1.75498920319833,0.355942525812545,20.2817501762329
2019-03-31,1.62070679809091,0.318997170644526,19.6825959525982
2019-04-30,1.64971339785262,0.326047586709657,19.7638927545877
2019-05-31,1.56873430828296,0.322131094994019,20.5344584671323
2019-06-30,1.66217104051282,0.317394078697447,19.0951515193962
2019-07-31,1.64508230339246,0.323205022671951,19.6467387683548
2019-08-31,1.75252229969076,0.361585961791559,20.632317309478
2019-09-30,1.64280881981765,0.359216322673356,21.8659845467125
2019-10-31,1.63881329891663,0.399076915621465,24.3515790288792
2019-11-30,1.51253542359289,0.369202768186869,24.4095286912264
2019-12-31,1.56435362137935,0.358120563920538,22.8925582442651
2020-01-31,1.62423626981865,0.386476024004981,23.794322980371
2020-02-29,1.72593680974105,0.392914495178961,22.7652885645281
2020-03-31,1.56098888235058,0.385920606447178,24.7228286383467
2020-04-30,1.03730748086577,0.365139551522124,35.2007055051186
2020-05-31,0.978726855294163,0.484849746429324,49.5388211538958
2020-06-30,0.950037827585196,0.520968520404584,54.8366081094666
2020-07-31,1.19946869422114,0.537284727353593,44.7935598438001
2020-08-31,1.38239640220851,0.55409041199324,40.081876016751
2020-09-30,1.47774590367373,0.555233325703594,37.5729903445013
2020-10-31,1.42527188668884,0.502828579369172,35.2794848523485
2020-11-30,1.46625032149933,0.507570978026128,34.6169389076147
2020-12-31,1.5251870043696,0.501625300605177,32.8894292416627
2021-01-31,1.71361129837767,0.626723097879224,36.573235626572
2021-02-28,1.74081133976102,0.713966533582137,41.0134353605572
2021-03-31,2.19669121999838,0.68866451218587,31.3500826113548
2021-04-30,3.12183487158318,0.632954160242491,20.2750685503587
2021-05-31,3.54567056952336,0.553425448693966,15.6084847095189
2021-06-30,3.86811575901952,0.491043278776467,12.6946376315515
2021-07-31,3.92994810333035,0.473597857590875,12.050995207533
2021-08-31,3.96288711400476,0.447774155934169,11.2991902886091
2021-09-30,4.0138541680172,0.474230641055549,11.8148448150973
2021-10-31,4.44258686132,0.442841595499012,9.96810212884467
2021-11-30,4.89914728629025,0.455711408270169,9.30185155987103
2021-12-31,5.21921123781081,0.498003600049522,9.54174064543914
2022-01-31,5.37587985345969,0.461201657001926,8.57909160125883
2022-02-28,5.625233323713,0.377353596940507,6.70823013420233
2022-03-31,5.61366733356445,0.358845500351059,6.39235421389331
2022-04-30,5.37708044435808,0.302525270268389,5.62619944780283
2022-05-31,5.21232665544878,0.351351604290925,6.7407825241274
2022-06-30,5.33591902383546,0.47766065165572,8.95179723534067
2022-07-31,5.12179264017551,0.478280876648804,9.3381538506099
2022-08-31,5.38058056318367,0.491332554539735,9.13158996078697
2022-09-30,5.6254829835159,0.472631431824319,8.40161517169725
2022-10-31,5.48023072895667,0.517509993298145,9.44321542090746
2022-11-30,5.23456266946191,0.496896834888849,9.4926141163179
2022-12-31,4.99698684609574,0.472046322980642,9.44661928316787
2023-01-31,4.97293671565484,0.353993091668434,7.11839124262453
2023-02-28,4.89279144588424,0.37519309554253,7.66828301782898
2023-03-31,4.81549577576653,0.418960459560522,8.70025598753292
2023-04-30,4.8143181117023,0.51289679672754,10.6535709694967
2023-05-31,4.75671147635298,0.510178519714978,10.7254459777774
2023-06-30,4.42194088079821,0.402261447170362,9.09694313004359
2023-07-31,4.33542676888647,0.445796425871145,10.2826422780437
2023-08-31,3.86441643243108,0.410132551102986,10.6130526632963
2023-09-30,3.72882934908845,0.388126048401939,10.4087908580965
2023-10-31,3.50589639085636,0.432313724617752,12.3310467971974
2023-11-30,3.32456795753627,0.457607399451305,13.764417070013
2023-12-31,3.14463622099173,0.467450759015954,14.8650185956496
2024-01-31,3.2135412249623,0.584626888568459,18.1926058401606
2024-02-29,3.10952447006784,0.562358660415173,18.0850373048489
2024-03-31,3.17288812428558,0.532790722349666,16.7919794672758
2024-04-30,3.05845639773367,0.466956693359429,15.2677243888599
2024-05-31,2.8197821425968,0.465589394435903,16.5115378029571
2024-06-30,2.79611859093326,0.502853740285883,17.9839918777567
2024-07-31,2.83626542461893,0.447086994582337,15.7632283178294
2024-08-31,2.90885985545197,0.469518738971489,16.1409886451383
2024-09-30,2.86114755417289,0.563002491546613,19.6775063462033
2024-10-31,3.01507089294458,0.529770767894104,17.5707565992493
2024-11-30,2.99762568014249,0.52614477755426,17.5520506459382
2024-12-31,2.99773937044959,0.538706198168446,17.9704147558249
2025-01-31,2.79911125302055,0.429205654771831,15.3336404299283
2025-02-28,2.98386525081189,0.467750098228776,15.6759792722378
2025-03-31,2.67597357724856,0.480390885431748,17.9520040674574
2025-04-30,2.62237900559692,0.536650551822759,20.4642635819381
2025-05-31,2.79520026058852,0.492114910377415,17.605712095698
2025-06-30,2.81398442490712,0.536179439576489,19.0541011823186
2025-07-31,2.86948221243771,0.563578332499045,19.640419099175
2025-08-31,2.92018102279171,0.563898991263415,19.3104121580902
2025-09-30,2.83297614669894,0.488245064772742,17.2343514202073
2025-10-31,2.76369634958789,0.528053681498556,19.1067908591802
2025-11-30,2.83848503986748,0.55043789095553,19.3919602613523
2025-12-31,3.00954715609184,0.502989754347986,16.7131375007648
2026-01-31,3.06353352956754,0.619339719267072,20.2165151218208
